"ID","Hash","vendor","device/MCU model"
496,"db7e4b4e4241eba2fea344a445f3b131",,
497,"6cdb2b40fe0a9e250d1e60c50cad7c8f",,
498,"1923c2b1185b0f9fba81ddf9eeaad7a5","nordic",
499,"2c0fcdc43f545ca0bbc9a32119c4a1e0",,
500,"bd958ef78102f83ac9ae1bb78f1a9bc2",,
501,"e2041f35d9c13c15561aeff161633a77",,
502,"d6b3837fcdd2e93e7a30a2c811f05214",,
503,"fc7822a2cb71cd84c94d995a99ad8f31",,
504,"b18e35cf3b92a7d83e25f340c8b16714","nordic",
505,"b99623b74d273bdda0db87f246be4c75","nordic",
506,"424373b2d59418dee629fc4c27d2f4f2","nordic",
507,"58af11313c872107f2baa8329ef6d42e","nordic",
508,"d419e97a7a376171200c64aa86af5f46","nordic",
509,"811b4e097a94270b1277f66342cd5eb3","nordic",
510,"6f175535f4674b3e78614acb47909c60",,
511,"d8eb9924e5d3d9d17c92300ffd165946",,
512,"0296c3ed65e7796445647fa0127730c4",,
513,"db98a6b1288efcb2d4ca4278871703ee","nordic",
514,"110cb5afb8763cce636b6cd321431b56",,
515,"9fd6f3a71e690d39fe9b0639a9126c63","nordic",
516,"83869f816eaaea807d2a9c2db603d4a1","nordic",
517,"8458de7bb425a980de1f953c0b8da71a","nordic",
518,"b0b61255b873b10324df279506992976","nordic",
519,"598a14c777a142fbb6ba89e7e7c1b68c",,
520,"5630e1254cef5a3550946e56ac2c2716",,
521,"41b1174840f9a9af369b052d61f8cb46",,
522,"5bb8f2099770cca3b46b25e6d3e2068e",,
523,"3cf94c23afb4c817ff264ee2e278ffcb",,
524,"56d6c5d94b41bc74d300e3fb77597fbf","nordic",
525,"f1da2fad4b65767dd0bf808d409523a4","nordic",
526,"60a0aa59251b0fd5bb356b067f4d3761","nordic",
527,"0650e91e0008dd98a0929610a1d4657b","nordic",
528,"a70eeab0da465532f7f1d63c6146a6fe",,
529,"961a3f6ce9065c4bb01407902381b340",,
530,"3b6a43d1de6d9d9a15eedcebe9fb2116",,
531,"1bfe478b4aa250898ae7024da5c54662",,
532,"497e155aa3c05256dc21d006ee297b44",,
533,"91a867a059e52041e0739b80be19dfb5",,
534,"94ade430264775a8ec7a966c8b7a3ce8",,
535,"b400edabf8826b1ea54263f1a2b8c6e1",,
536,"b4e87edebf995e3179b711ad9e685fd6",,
537,"50126836811d62401d055ff1d6b6b3e2",,
538,"98be56cd7baccad7c1266826ec5c4b7b",,
539,"d830a5299d2e320461062107d4fdf63c",,
540,"40b19363adcc6ad97e4614ad1a143e7a",,
4148,"fc1ffa13c6aae247aa598e01d0e3440b",,
541,"c81a478cf8860156a2318ca76a292917","stm32",
542,"261657a9d635090c22180d6ce0378cd4",,
543,"7f2a3c4abec57b6bebfaefa49e55bff9",,
544,"e79e9379bd27902453dc7492983d45bc",,
545,"5e465a75b2b1175a70eb1a95394d092d",,
546,"63568dabb080dc5399412ec38c81245f",,
547,"e250a63283492a49d09cd5fdacf3a779",,
548,"d79a6910606e4247eaee68137b3e3260",,
549,"9418d4bcae7f51a08eeba4eb43c130dd",,
550,"bc5446550e44608e1d7bfedf2a430339",,
551,"9dbc0c47a876003206d02653a26cce5b",,
552,"01977937a45edce1b0d740e98ee60ef7",,
553,"811f1be808f1c5075ddef90501d619ef",,
554,"8cefd4f279a52b256dbcea612bcf2cf3",,
555,"dd79c8605206493c1f19703a87f90cb9",,
556,"2e7dbcf30e4f16675bb1b66b38ce32c8",,
557,"009cdb24cb74561bd81dd83627923e7a",,
558,"3efcddcaffff211c0a9d5ef3553872cb",,
559,"a9171e48636e4344280b40bcc313b2af",,
560,"e1cf37984bb3cee74ca67dafce5942b6",,
561,"740bd468a065f6039772da585b4dac9b",,
562,"0210c68fa937e53350e1144a8d42f77c",,
563,"b123fdc9310bf347894a18f7b25f1ce7",,
564,"46d9a3d8664492dc6d1dd1ee37cc09e4",,
565,"15d658b086ac4edfff60b95c375caf48",,
566,"fb248d06b79949d52c6235a47de9eb82","nordic",
567,"6c44f638ec0a3d49413a3223584c5cce","nordic",
568,"c603524ffa72151e0ab20335431e962a","nordic",
569,"eb9f32fb28254a393fd58f7395bb7342","nordic",
570,"e18f35c5a063b649efe624dfeb486731","nordic",
571,"07067387e34c9dac58c237ec06e858a0","nordic",
572,"8cac9ac18be3723cc36310685a737d40","nordic",
573,"9f802eceb182fe38314080ca8ebf912b","nordic",
574,"25bc7273ce060fc2e2f15fff7498dfc0","nordic",
575,"e096802ab2e45a65d118efbd59144626","nordic",
576,"c0f8afab94137e9c5aef01af595cae7f","nordic",
577,"d65379311aa30a3b035ecc25ae6c58ed","nordic",
578,"992e6e65ef47635ce25ca434dc176965","nordic",
579,"82d0c1573b530a01e6b3a4a2f7aeaea9","nordic",
580,"5254d8735b2f15d2586acf5a2ca10d3c","nordic",
581,"0868f647af6e585d3e926a1b27c19d08",,
582,"c345585a5f195a138512147e904dfd63","nordic",
583,"8b3fdbd8f9a7b357d4d8d1755de18c6e","nordic",
584,"c31ee2a651a4535d31a27262e654ac09","nordic",
585,"601ba59cbf0257e2f9084bb17b1e4e08","nordic",
586,"10e9a5a60f8f56cda22e4799df955faf","nordic",
587,"013a07e3c669228ac8b55e573362186e","nordic",
588,"0e73b66b059dc127fbb7f1d042318b6b","nordic",
589,"c26b5dad872a99b09ab40de7737c6bc7","nordic",
590,"72ac8dfd7370c3ba59c8b8f18ce5de5e","nordic",
591,"d4eebceb4f3c51a2939dda2613638158","nordic",
592,"674224383286337c0c703fcd19bd0a05","nordic",
593,"903485ae1b14b29bb2448324c5d735de",,
594,"e7ee66af14627ca823bdf656705d6b84","nordic",
595,"4463b66ccfd7cc6a5ef853494384a9e9","nordic",
596,"ef8eef013abf7a77d1332466ac3b8b57","nordic",
597,"499db70ac4a8569b839e20087da487e5","nordic",
598,"e74cafb241a8f7ee97bbc55a68c6e7e2","nordic",
599,"c64f642eaab92e7ca5f2739dd0940c00","nordic",
600,"38d99010816f3647777266b2c8697f25","nordic",
601,"62e2c56673fa5c1af6610625c77701e7","nordic",
602,"a8eab763a102bce83f3ddccaf4a96390","nordic",
603,"eebb4e4405ee1d8d8435f44a46a55f36","nordic",
604,"c84fd9025557d9e138821ce7845bbf35","nordic",
605,"7c623f9f01626ac2f7fe9f8890cbc03e","nordic",
606,"09a9b65394a20c92c46720389bdd11d4","nordic",
607,"d77aaf3c76db146de1bf971f3383038c","nordic",
608,"28bb37bc90812e2661309a0fb65d8725","nordic",
609,"b41469d3b9975c32885fe1c39c808424","nordic",
610,"256882cc6a1f40dcb7a56d8fdc624723","nordic",
611,"691da7581dcd56976e9bdeabefbb218c","nordic",
612,"ffc32f32e9b4bf502f85b7e99ce759e7","nordic",
613,"6d601c8f51939bdb86f9850aaadd1288","nordic",
614,"4c4db7fc97aadf279d5a7064b1c79334","nordic",
615,"45a2444af6b5737d2b6d19229620f0a7","nordic",
616,"202fb9b4fe71e34a1d2f40d3d6031c4b","nordic",
617,"4aa39f216735737d6c65b3188d3599dc","nordic",
618,"961bca0e6cafe339a79d0bbdcc31fb2a","nordic",
619,"2818d4241f4330f6b97c407aa9ea5de6","nordic",
620,"1a7855a5240d408a871184928d585dbb","nordic",
621,"ce719875fc671162dcf2d7899de46e5f","nordic",
622,"7a3939db03877c9afe60eeead71ebc4c","nordic",
623,"5d2427ed678a81062aa8105f912dd977","nordic",
624,"602f9c3fe6c56799f06281aea0d86c5f","nordic",
625,"67f61c47cbdfa83eb221d61d7acf8a42","nordic",
626,"50529527433bddf55932ef778170ae79","nordic",
627,"557015738c321f47716dd510a7b14439","nordic",
628,"fdc587fcf9663f7b700c1b4247a6d24e","nordic",
629,"8c1696b1f8ee1cbc8900bb354b6b083e","nordic",
630,"19c13d3d1277a2fe8d1332ba79f0fc3d","nordic",
631,"4add787cf7fba7452328eed24a858942","nordic",
632,"a4f89632e0630b2bac54eb03f631df3d","nordic",
633,"c4e49a2a93933d200755c73f70c117cb",,
634,"96bc094befc22c08dc48a263917f54b6",,
635,"08d0dbd080010c4703f6153b4250a0ad",,
636,"e1880574d3398d4dd556fc65cf7f809c",,
637,"e585be25ddd1f33fe71054a889b2b9e2",,
638,"4b440186f1b2ba5fb01c6655d9d4d681",,
639,"9abf8bf73ff3c3b5a2a47d33a3613880","nordic",
640,"0f6ac126e24e7205f6bdfcb6a57d8b6d","nordic",
641,"8748cc4692052c1c7f1ff7f6aa9d20d3","nordic",
642,"f349114d298f7ba26648b5047b39e0bc","nordic",
643,"3880bd620ba432b0270df453df6be218","nordic",
644,"f5d861624dd9f55790b47785b0cd604e","nordic",
645,"67f44fd9a0aa6f9cddca66b68296ecd2","nordic",
646,"0abe75dd1d8062e919b4766d01d8e755","nordic",
647,"552792a9ebd5678e51af0d29a6e7b075","nordic",
648,"47e263ec80278fedb1227c1d32d1b5af","nordic",
649,"9fc4110b5fb5af12c1cf029239a2f798","nordic",
650,"2ea9a60f62626be93d102116f36784f7","nordic",
651,"a78fa01950b853c9eb874e2400c27d35",,
652,"346e4799307e92d64407b3137bc5c53a",,
653,"258a77b9bcd058e8c6d77decbd88144b",,
654,"2de0fe810a8a60840e0ba6535419da2c",,
655,"760ac1e6c19a8269d512b72fae00e633",,
656,"da86413bb04f4c690713bb9dddc131b8",,
657,"b3bdb4a630772ba45b5ac06cf9b5d24a",,
658,"a8ed1f514f0f5f5ee8ef37bd3250f22f",,
659,"6fcf8a43decf5c0e4aeec3b55b7ef908",,
660,"1cc6090a90bafefcd8c30a041b95627a",,
661,"d629cd2174183a0dda10b2574e9bccff",,
662,"29ff69e888b25b78218e5cbcad73392d",,
663,"07fa457233096d4a897ebc824970d2d9",,
664,"0392e55a83ecc39a1a76f935e45cc42e",,
665,"db8f3ec98e379041ca69feae96095231",,
666,"c74fca14697066bd1417aeea6e1d9617",,
667,"e395d06c1a41fdd94e4640a884f11a5f",,
668,"2c45c8dd6cf320d873ce5649baad62bc",,
669,"6ffe44e0e3d2b3516e0b30970ced2b2b",,
849,"4d3c43c98f7f730ca3aa128d33264b50",,
670,"e62e7da6629fa397aa2d57bbded91001",,
671,"b6d12200793cf379c41a84716acd94f1",,
672,"beacaa92c77f4a38d61c5be6c8b5ddcc",,
673,"e749d0d1676544de6e1fd98ff196038c",,
674,"5003b1ae5586852d931337d06fa0612d",,
675,"b74014410f242b48dc47d7cf3a764a4c",,
676,"561af4bd6ce39f5a4215fb10f9f8d71e","stm32",
677,"d3955e92bd9cfe0b28cc95a5476594da",,
678,"be4f9e2237db7a2e7d64be88c899537e",,
679,"ea86ae9e0aeef9bacdfacc28cbabaf1e",,
680,"ba5aae6f75dcdd0fbec6440448d44004",,
681,"8b331a725580ba70fa918dc7843d5a8d",,
682,"f2eba9a0d1aaed168c5a00e10a40e971",,
683,"901a891b4c0d949f21f5121708242dd8",,
684,"c095a9d966c933ab067af54a21c35ae4",,
685,"a4f318df85b20f097c727ad62ccdc507",,
686,"a069b5e69e3c8ccc7c6f206d9acb51a0",,
687,"3f16e5d366d75ada401382d0483c4ce3",,
688,"f42bc39b09e791db1f79dc9738022fa9",,
689,"643eb25932e6ac41febf96b91dc6abcd",,
690,"81a7acf6d924ada690ca855b04421d2e","nordic",
691,"0e1d7ba48281c8905593e2a9435422d4",,
692,"582a127b0d71bf1a395093c0fc4dc618",,
693,"147ac399587404b2d18173eb9ecd2fa5",,
694,"4e050baa9b3946921adf219aecdcd65c","stm32",
695,"07f9666311d89fd84802579b5d2eb395","nordic",
696,"c0190d061994a54913d62e80baea6c25","nordic",
697,"bad1f9d147f61127c1c7a3a67cd8e83d","nordic",
698,"0d82a5fae246f912bc973254b42f0b4a","nordic",
699,"5e4f168f1094ff276b3cf4ad6c7309d5","nordic",
700,"dcd52a43b04208c92426c68f8e605345","nordic",
701,"6aa4189719379b95b582ec7f475dbf47","nordic",
702,"f34298cb8241cd11bc2d2d8eb2ba80aa",,
703,"da46f31c430d0683a8a375a4880713b0",,
704,"fc3df5ec230cf7be792fdc5d0ab9523e",,
705,"fba76b1c42b74ddc0e723d0053603aa5",,
706,"41ebd18f7afcc74b2ce5ff72b2068566",,
707,"e69cfe5128b457c559f0a5743b7704a8",,
708,"80c1db02287f8b718741a6950be447d0",,
709,"dee208c734475780eb930bac36cf9989",,
710,"7a9bb692a3e722488a7cb35c3dd6f6d2",,
711,"407abf2b7a37b0ccc396af34cea6e1c3",,
712,"7a468698e5e5bfa135ab8f86af9664cc","nordic",
713,"68939f106544e927b74a2345ae8aa05c",,
714,"4dd51b24b200fcc3fbb09dfbfb71493e",,
715,"33626f87809c44ffb4659251d5f53a2c",,
716,"ca4cd126aacc57349f0b63760f057e44",,
717,"6a2c82cadab022b3d84c8e03e0785353",,
718,"eb1293ed06f5e8271b79a7a3433ab85a",,
719,"dc66897377300894b2fc2c8043db9c7a",,
720,"cb9cbf6b1428f0adb9f90ec885993ff8",,
3261,"5ac6dca6b0a8cb83c6f4a75d2e9a26a5",,
721,"806660cf72b6befe6264a8304932e3fa",,
722,"e8b253b636635ee3860bd347581a5ff2",,
723,"7a3e1c36d479a618e979b82a25cf8f21",,
724,"c4c704394706b9e5f38e951c42f09963",,
725,"4ab16579a3fc5eed1ce7e8f00244a0c1",,
726,"5fadcb75162465d5f39e56963418cf14",,
727,"ade249c767a1367854ee98c6fafdb6fc",,
728,"90666af3cdc562d6ef5b1d0c198e089c",,
729,"3382fd2cc7a1d72d2226bfc79204a103",,
730,"913b76e4199202fa8dd473a849ce6429",,
731,"37bf2bf265cace74b5415b9f4ca87867",,
732,"c02a81b1d260893e21db256516db8109",,
733,"d031f44615e5a8a607e142294d5b8313",,
734,"2b0617089471452d893fb0f3a3b21410",,
735,"fdd20b4473c4539b9fc9bff5c215070f",,
736,"41eea1f12834db6927f11b749f103f77",,
737,"679baaea5c3d50e6885461b125967ccd",,
738,"6ae76747f6b90eb7666916afed898934",,
739,"bed911e607bb31e2886951897c28710f",,
740,"d6f6f360c17fe90f0eb02890ea9195b4",,
741,"ca048ce71ada8ce8792f0e2b7b2521fc",,
742,"1aa98557ac8352dedb5fc88e4fa0db3c",,
743,"37d6807431bdc0d1a7040f649e9f2552",,
744,"5b4cc88949ed64761bef1ed28cdf9a91",,
850,"0704247127f9a60a607a65ca956dc107",,
745,"f7c5099a98944d9eb5f0b9450b293296",,
746,"defc63189019074c3404e159ee652dc5",,
747,"1b932c35eed16c7171d1a6d478435ace",,
748,"6c981670ef68f07625a89bb6388a18bf",,
749,"1800b8ab3d57759879d427f074a6f93c",,
750,"7a827e232a51e3fb21b861311b11df9e",,
751,"be9614f2a5be0c3a85d4fa33a54d7493",,
752,"c5c0d80da5cda4e603f01bce4c3dc28c",,
753,"a4ef48fbef1642d703d9517d79d40032",,
754,"9b76db6dbb6dbfb906dd51622fab500f",,
755,"34b4467e15576908d7e01d4440bd6333",,
756,"327dee7ced4877746e3bcffd36dc2b79","nordic",
757,"f536466ace193196cba00266fd653cef",,
758,"22c3f515e4e0f27b73b0997c614c7b81",,
759,"5d64791d54b0b68e4f0f027b1ce32f35",,
760,"13f1840f42d0a77d04975574bf4dddf8","cypress",
761,"71b43afa1d9e129e2c3e804d7eca1747",,
762,"17cfe3b44f4cdcc3c5318172b2492ce3",,
763,"03c15bfa7172a9fe843f8434fb152ed0",,
764,"e375898b6f8e2c89064cab3916508c01",,
765,"c1fb9e4627b52694b1444a6d760d552c",,
766,"5f1fca8739719e59738217c8031afc26",,
767,"bf9144c663b69d9f4d984d085ec3a5b9",,
768,"99c547647a4f4529da4e95468a97bf8d",,
769,"e4b458e4d4f15429207818a3dd6851b3",,
770,"2f11fe18d1c608f3723ef7bd74c6e874","dialog",
771,"db37e95c22bfc788545d4b3d94005c1e",,
772,"922fc941e075a36471c3a0ccb7a2bbb3",,
773,"3bde3b6057fe03408cc7618040577b4f",,
774,"d4e0bc3c74ac3af048ec7f5480f6bfb1",,
775,"31fbcd8482ee48834d55289dacd5ec48",,
776,"4a7bdcf2b947136edf76e4eec4119a81",,
777,"5aa2372f3ef4a3a03351c26132fee0a2",,
778,"aa146d9e4d43153bc8d388de2e361d03",,
779,"f3f885b4c1c13e17d0dfdb9bcf7a9c10",,
780,"1f52eeee9e4b29675dc22f25eb09a855",,
781,"8e23b15579b7310dfa832730bbe0ee50",,
782,"cb7db0e9d54183baf7cc9636cc3b8c36",,
783,"a15cce268c604398a088f9ee13690fc7",,
784,"45d83472b204e3e933d7ffa9fa48f83b",,
785,"d54cf59c8d8a15da4232bf42bcb1ab6a",,
786,"7d823691453cf29dfaf9593ea53c844b",,
787,"5da5da9544c931d4dc6e2e51fb8c2dab",,
788,"79343459163075a1f3c3a7b03317498a",,
789,"cbffde09de28966d57a30cdf757df551",,
790,"3c8676a219d78f4fbc024c66e33251d7",,
791,"45f71528593b6b78581435455b604e4c",,
792,"7788b8ad1f856b7465d81db040588dd5",,
793,"c845d8507a4f15033038b8e6c2cc9217",,
794,"ec119b7a7bd371cc40d496efe94da036",,
795,"e7ffaffba4f9fdc959ab67f6bb56c107",,
796,"007bd0fe27fe12c841cc9d14c6a3a16b",,
797,"37dc633c2a5511f4963c30c9ccd79f45",,
798,"ea8932195acabae931d342f6f1ec9952",,
799,"607420ce2a7cf5e1f28cbd791ba198d0",,
800,"1ed56b7af0462591bd7af275a9b39d9a",,
801,"8e36ca7beef794f5f2e9881db51d5f86",,
802,"5e58c54f76f7eefb6b8740d72f6b5af8",,
803,"1a23797d56bb2fb7c8206c8bec5dcf18",,
804,"8274e7c88e7d8b4dc506485ae44b6284",,
805,"ba952d8624e74386f2b04e977452a0a1",,
806,"ccd7ab4003e9e7b7f24b29e729dda315",,
807,"4a34774480af4fa142592363545900fc","ti",
808,"e3eaba7111749f8dc4b5435f54ec7946",,
809,"7034a1215fb3ae68272478d3673461a0",,
810,"974c52d7b0f80fc57ab3932975e53138",,
811,"9d0caf5d2de91060cd217c60b4d0eec1",,
812,"07b529e64d84547c254421fad84af332",,
813,"bcad577b38660935956b07cc697c4c03",,
814,"046e334eef63d632291a4cc855bb4ae5",,
815,"7d28c8b97c6994c6dafbfd2fd4a16dcd",,
816,"7529d999c4788683f41a2304dd382642",,
817,"98a3915f523da72b90d1a43008f92e22",,
818,"4ecec05b3db5fb1684b5677d65e93975",,
819,"47d42837c9b78b5ddd7118b754130367",,
820,"ccb629ef7798b16ce643c93c98def4da","stm32",
821,"dacc54abea2d850ba80f7177e297b9c0",,
822,"25811ee71c463b4d79e12aa882e394be",,
823,"e7414b628382d6062b49eaea3d7d16f4","nordic",
824,"8ae3fdc7892eb07ccd5d231e8d66d9a0","nordic",
825,"731857781250c78dddce162bd545a6f0",,
826,"e681cf9452392585347323d3f5b35f24",,
827,"c3621f24a809f7effd465ac531ca4ea6",,
828,"a2b55ebd2dde612a6754543cc57a03b8",,
829,"85b8c5f707c3f4bb3e422797bd6a3260",,
830,"201b737f81d9518e9fec0a6177c922b6",,
831,"f63965642f152e6464f35f82dea31f2f",,
832,"bb7c424956531075901ac852980a6bfc",,
833,"112f4c6ab4f726363fa5e2154d4da2b4",,
834,"3096341a421c52ed775e3927fca8a7e5",,
835,"513564a584e1e2d189ae84e18dc661b9",,
836,"abbcc0aca0805e7b8f8c8a82d58930f2",,
837,"b2459463d99b734420c33e6de11fcab6",,
838,"2818e1345f61dd1e4bfae77c9ad8aa9e",,
839,"ad9e8a7425b6cd84a445a519b885c206",,
840,"d2d642b9eac6fd469eb8b62a38eccb54",,
841,"33b17abb1fad84a428d16c29d56799b1",,
842,"cdfcb21538b411163ae258fdd6bebefa",,
843,"738237d05dfc5f6932818b250545ad4d",,
844,"40301979c744b1acd5b3cb4c268dc375",,
845,"f8de384558396750547faa8d46b12211",,
846,"96dd2725504fe9eeeae5f5d0844ec640",,
847,"be968065a8448ef9cd1076ec024ff8ff",,
848,"c04f25b6d1c9b724928ba1e38612d483",,
851,"94998864fab6fc1277e952fa8e39ce3a",,
852,"b42d7d755985659cffcf49e1f6d7edf3",,
853,"fb19ca7deac26f7d4b2885262d589ff9",,
854,"ac6e12556f24af94fa51b2d8ebc506a2",,
855,"7951a54fa4ca4a4f8750e92e2cf7d3e5",,
856,"16db13b204cca4105581ab29b0acc5ad",,
857,"0957f0d5cebb6d66f53a628c0f990721",,
858,"e9a5d1a9480055fa626b91b4677cd636",,
859,"1140784b8f82c7b755d716f9655b9a76",,
860,"5762cea20b4640b609af5c98471f08ae",,
861,"b089594918d0c84898b583c18118b294",,
862,"26a64edfaaacbadcb47ff1d591c703eb",,
863,"37cbffb4e1f9a090bd1de2ae6e545750",,
864,"2c1b836927c64dedd2040f8440ac86dd",,
865,"89605470d528028610d50a5f1d5987df",,
866,"3ca53c6d038294f399f4a9f3e9710952",,
867,"b70f6e2ad721f7efb335a86f09e61ff8",,
868,"a62173015d3b2461e79e0a757d19f606",,
869,"89d1e72390c5f0f9139f49fc2c613bd5",,
870,"87a75db7883ddb071918507fdd7f744e",,
871,"018af12d2d7953fdd2f55d88fbe29e61",,
872,"dff4ea2c14e542f9344e631277579f25",,
873,"1da8d441d02d4e186f0c1bd4464958b5",,
874,"41de71aa9e88de9fe3d972129e13621d",,
875,"c8fbdf709eab44d4f363185a7d9b4dfb",,
876,"dd2035d33b745655600871e8cfe3206d",,
877,"b19f76d82694720b85126b7ea1b0ea05",,
878,"cf6aef151b1d5a778609b9d4b8d6bad8",,
879,"6b2103a6ffc8c31dc7620310318cfdbd",,
4149,"c6cadde654a2d4ca01f489d79d9ed6c8",,
880,"b7fdc4d71abacaec19d0173c0b7f3de8",,
881,"0d671ede9f69e866e6683d1cadea704f",,
882,"a8c2eb988485fdf68921616122cc0427",,
883,"b13ccd8acc8af3d28474772266700bf2",,
884,"5cf68229fab50a1eca9ed78cd28aa552",,
885,"c9364ce3e252d561b80aaf49d79973d8",,
886,"a314b8d93a4a8e27716f8a9a1e8e7d67",,
887,"883abe299f08a6576c78788deb53cbbc",,
888,"e5d1f794caaddb7cb9a3e0ac90909dab",,
889,"20aebe2113198bbcdb14db0c8bf9971a",,
890,"9f06d4ff7d95c761ff444c030f578626",,
891,"2b2ee9e22811cd33a48a958d1237d06e",,
892,"4331fb1e28ed7fc5ed5a41d2cb9d56c5",,
893,"68992e6e97fcf88fa2c2dd751e17fdb2",,
894,"18fc4f6615a2b0e574ee786b5e934fb8",,
895,"0b0aa6586f0b486a118221880cf7d10f",,
896,"dfc692847294dd39d7f12843fa78b875",,
897,"844b9c10e095cade99c8b5e9c2b85ed8",,
898,"9a86b9006252d15d8b545a0116ac7916",,
899,"2ffe037159d869f5eb372b193413cf95",,
900,"3cd59085787adb11fb98048c497ba58e",,
901,"75e688f9e13b0b1cf8ec864ad5e6a17d",,
902,"509aa14f88a3d2620364e05b09d1c046",,
903,"ef3c48b1d5af5a6c64c28026644ee161",,
904,"331672833c61f4fd8d064b1a7c05846a",,
905,"9714c762bd3423e0cd27d620755f79d8",,
906,"920eb257ad0d1a6a411174cb9cf0fc41",,
907,"1e933e6f11c2cc652e9c4f0c5dd92b25",,
908,"14004d2862650080ef83cda392ce794c",,
4153,"2eecb61c3929d8623169c8338ca85834",,
909,"67436a67caf59039ba6a72d55a026870",,
910,"5092333ede2165441061240133d67b41",,
911,"b3fe02e785981f22c279bda1dcded5a6",,
912,"cbd7ede43e65d94e7c09b32de664af52",,
913,"99796213f7eb364c3dbe9d770b556c2c",,
914,"83697e7829d382b6689a954e6879fe2e",,
915,"acda59b638c5087d245394434bc8dd68",,
916,"258e54c985b26085399ee04ffe18d18e",,
917,"305c367b73a8d0a0c03d044266a51b4c",,
918,"8984bcff6046fbadd89fcfd6a8f124aa",,
919,"045cf40ca9f58b1774a7b793965c7c86",,
920,"5c752f9e96840c90a4fc1e8bca594d96",,
921,"d103e24ee509fec9cfcfe33139145658",,
922,"88bde0b41198fae313f0826f81e4e5cb",,
923,"259e62f137bf4e778314f1274ac546bf",,
924,"4442ddf5287b7d44e7fe2cca02fc9c5e",,
925,"bf4c742d48393482cd59f1d179d91f3f",,
926,"e2d09579cb87da093658ee6c11ea7d07",,
927,"693e5bb965bfca93bb1f85c585aa6022",,
928,"86a281a0194d393ebf455db9887297b6",,
929,"2e8f2b4d2666c3707d406ec92d10ee2b",,
930,"3175f709bdcbdc38824ec636257d5bdb",,
931,"ab3248718b9bb42647eef7e593979ce8",,
932,"bedd902c674b47fd3f93c51ca6adf22b",,
933,"d3578e6501889a5c8997a15f69926031",,
934,"1e710f5ff7f8ae1f6611869d5bbf4236",,
935,"c36fd7eb108fad5b1adb3a9fe9c7e8c1",,
936,"58ad3c342d64db269a12779000bedaaa",,
937,"6cec318c0d9b10ee5c203b503e5c6cb6",,
4155,"b84ef93c0ff306ee12b60b112698f89d",,
938,"2ee6ace049d95a418b75ceb4f1252fb4",,
939,"90a07c819821d9f547fb7339233e9fed",,
940,"a66d7262e76853a9253fb5a854064576",,
941,"af4a9c76ea8c4da9fa7a5fe63d8678de",,
942,"e9a2d223314fd536efc5a7ed0e46ad4b",,
943,"4bf1aa3bf13ee4b2e9ca7f12f0adbb83",,
944,"51e135562ecd77b9eda7e454f0e7c2d0",,
945,"9c81af5fd9864b33a0037a82a6cd5603",,
946,"06b09682015284a186b49ad6a4edc6de",,
947,"6dc9f12d20bca49737be09aa02fcd334",,
948,"abd672c4b50472ca1fabd1b48352a0eb",,
949,"9999c056afc5f9d2f2ba566ff65875ec",,
950,"77ade2598f55939590397edb1a29852d",,
951,"81905acbc55f56a3322563eb3dce9a70",,
952,"8f335b1dc4a020c1414cd887889dd36b",,
953,"a37e2df59cecdfcb81a87e4228daa4e2",,
954,"82a0a0dfcf81bfa72711981eb870ac31",,
955,"1dde98d83e364862e78b8f11fba0c399",,
956,"18a0d782e63c2a42b893c08223f2a17e",,
957,"2b61f405425d13115b2eb4bfeba0034d",,
958,"fe0b0c85d03537797dcf6ba23a9fd35b",,
959,"a5b992370d91008ec889733182af13ee",,
960,"f9d63f9f09344112af367b32a34e631d",,
961,"a10c8cebacdb0060454e2c8c72cd02f6",,
962,"44a4963ce31d06e27c56a4d3605dbe66",,
963,"8ea3b239f9ef32030f72d329f092a70c",,
964,"3856f30a0676311e333548f501403c89",,
965,"8ba13747c6d544ae0ccb898e8ccc96b6",,
966,"dd7e7a1844c29ed0bfe41ce51d19f3de",,
967,"c6136fa242370d08c5dda5d59a7b1b08",,
968,"6f9d1c8366bba9a4d14f6e6b6bd14d6a",,
969,"ac2c4a3c070a3bc8cd67d5d8a114d39f",,
970,"c243e9a045d5e3dc019b3cf82d78fc1b",,
971,"3073b2ed87a36560466a2daae1e1e555",,
972,"a61b72446ea0aa6284e61e3025a4c738",,
973,"2703c3a8239b1d99f50c77f805906f23",,
974,"2b2b12d6997bbaab195a414de8ce3dc8",,
975,"2554916170a64e1837eab9ffa8512839",,
976,"2de034993108c20bbf0a69d31b5f0692",,
977,"4533c38fed3c0fff7c53ed949fd449d1",,
978,"cc318fd77143e3bd04d1a0c7ed69fd59",,
979,"5b15c77e55907f1f76a1d409cc2aa4a7",,
980,"bfce3d96e9b1bebf30db271393182363",,
981,"0d1d0104684a23cd29eeb612dbd18b51",,
982,"7f6876c53e82550e454fd0c8a6dec60a",,
983,"0b25172b79a5f8bc328dc4f5f3036986",,
984,"794cbf6316617f26ba1f534006b52ee9",,
985,"6130071eef0eec54febecc604c299db6",,
986,"1e7cbd31ed5ca028d40150afc261c404",,
987,"666f8006706df049f72ce7d62af5a91d",,
988,"b34f623995e000b1901a314cb5525446",,
989,"24eb3d7b4361024fc94dd650f0959305",,
990,"c02f3c1dbc0d7c3385f0d86e7c830d5a",,
991,"01402620b530a4a190cddcc13dc4f441",,
992,"444ede015566f12a4ac98a2063d8b0bc",,
993,"743c77937577154c411ac36644d7fa1b",,
