id,crash_input,input_file,max_score,verdict,firmrca_result
3517,"id:001008,sig:11,src:000004+000375,op:splice,rep:128","main008/fuzzers/fuzzer1/crashes/id:001008,sig:11,src:000004+000375,op:splice,rep:128",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x800611e"", ""score"": ""99""}, {""addr"": ""0x8006054"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
3612,"id:001104,sig:11,src:000006,op:havoc,rep:4","main007/fuzzers/fuzzer1/crashes/id:001104,sig:11,src:000006,op:havoc,rep:4",99,success,"{""candidates"": [{""addr"": ""0x80022e6"", ""score"": ""99""}, {""addr"": ""0x800389e"", ""score"": ""99""}, {""addr"": ""0x800389a"", ""score"": ""99""}, {""addr"": ""0x8003898"", ""score"": ""99""}, {""addr"": ""0x8003894"", ""score"": ""99""}, {""addr"": ""0x8003b80"", ""score"": ""199""}, {""addr"": ""0x8003b7e"", ""score"": ""99""}, {""addr"": ""0x8003b7c"", ""score"": ""99""}, {""addr"": ""0x8003b7a"", ""score"": ""99""}, {""addr"": ""0x8003b78"", ""score"": ""99""}, {""addr"": ""0x8001020"", ""score"": ""99""}, {""addr"": ""0x8006f78"", ""score"": ""99""}, {""addr"": ""0x80038ea"", ""score"": ""100""}]}"
3352,"id:000026,sig:11,src:000000,op:havoc,rep:32","main005/fuzzers/fuzzer1/crashes/id:000026,sig:11,src:000000,op:havoc,rep:32",99,success,"{""candidates"": [{""addr"": ""0x8005fc2"", ""score"": ""99""}, {""addr"": ""0x8009914"", ""score"": ""99""}, {""addr"": ""0x800990e"", ""score"": ""99""}, {""addr"": ""0x800990c"", ""score"": ""99""}, {""addr"": ""0x8009908"", ""score"": ""99""}, {""addr"": ""0x80098d2"", ""score"": ""99""}, {""addr"": ""0x80098d0"", ""score"": ""99""}, {""addr"": ""0x8009f60"", ""score"": ""99""}, {""addr"": ""0x8000000"", ""score"": ""99""}, {""addr"": ""0x8009bfc"", ""score"": ""199""}, {""addr"": ""0x8009bfa"", ""score"": ""99""}, {""addr"": ""0x8009bf8"", ""score"": ""99""}, {""addr"": ""0x8009bf6"", ""score"": ""99""}, {""addr"": ""0x8009bf4"", ""score"": ""99""}, {""addr"": ""0x800450e"", ""score"": ""99""}, {""addr"": ""0x800368a"", ""score"": ""99""}, {""addr"": ""0x8009528"", ""score"": ""100""}]}"
13,"id:000847,sig:11,src:000336+001247,op:splice,rep:32","main003/fuzzers/fuzzer1/crashes/id:000847,sig:11,src:000336+001247,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x800434c"", ""score"": ""99""}, {""addr"": ""0x8004346"", ""score"": ""100""}]}"
378,"id:000239,sig:11,src:000429+000844,op:splice,rep:32","main001/fuzzers/fuzzer1/crashes/id:000239,sig:11,src:000429+000844,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a1e"", ""score"": ""99""}, {""addr"": ""0x80022be"", ""score"": ""99""}, {""addr"": ""0x80022c6"", ""score"": ""100""}]}"
3549,"id:000268,sig:11,src:000020+000607,op:splice,rep:32","main004/fuzzers/fuzzer1/crashes/id:000268,sig:11,src:000020+000607,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x800a34c"", ""score"": ""99""}, {""addr"": ""0x8003caa"", ""score"": ""99""}, {""addr"": ""0x8003ca4"", ""score"": ""99""}, {""addr"": ""0x80056f2"", ""score"": ""99""}, {""addr"": ""0x8003cce"", ""score"": ""99""}, {""addr"": ""0x8003ccc"", ""score"": ""100""}]}"
3272,"id:000100,sig:11,src:000002,op:havoc,rep:32","main003/fuzzers/fuzzer1/crashes/id:000100,sig:11,src:000002,op:havoc,rep:32",99,success,"{""candidates"": [{""addr"": ""0x90550"", ""score"": ""99""}, {""addr"": ""0x9054e"", ""score"": ""99""}, {""addr"": ""0x9054a"", ""score"": ""99""}, {""addr"": ""0x90546"", ""score"": ""99""}, {""addr"": ""0x90542"", ""score"": ""99""}, {""addr"": ""0x90540"", ""score"": ""99""}, {""addr"": ""0x9053e"", ""score"": ""99""}, {""addr"": ""0x8f87e"", ""score"": ""100""}]}"
27,"id:002600,sig:11,src:000002,op:havoc,rep:8","main006/fuzzers/fuzzer1/crashes/id:002600,sig:11,src:000002,op:havoc,rep:8",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
3520,"id:000582,sig:11,src:000000,op:havoc,rep:16","main007/fuzzers/fuzzer1/crashes/id:000582,sig:11,src:000000,op:havoc,rep:16",99,success,"{""candidates"": [{""addr"": ""0x80025be"", ""score"": ""99""}, {""addr"": ""0x800446e"", ""score"": ""99""}, {""addr"": ""0x800446a"", ""score"": ""99""}, {""addr"": ""0x8004468"", ""score"": ""99""}, {""addr"": ""0x8004464"", ""score"": ""99""}, {""addr"": ""0x800442e"", ""score"": ""99""}, {""addr"": ""0x800442c"", ""score"": ""99""}, {""addr"": ""0x8004a88"", ""score"": ""99""}, {""addr"": ""0x800c074"", ""score"": ""99""}, {""addr"": ""0x8004750"", ""score"": ""199""}, {""addr"": ""0x800474e"", ""score"": ""99""}, {""addr"": ""0x800474c"", ""score"": ""99""}, {""addr"": ""0x800474a"", ""score"": ""99""}, {""addr"": ""0x8004748"", ""score"": ""99""}, {""addr"": ""0x8001164"", ""score"": ""99""}, {""addr"": ""0x80073c0"", ""score"": ""100""}]}"
139,"id:000357,sig:11,src:000250+000350,op:splice,rep:128","main006/fuzzers/fuzzer1/crashes/id:000357,sig:11,src:000250+000350,op:splice,rep:128",99,success,"{""candidates"": [{""addr"": ""0x60e4"", ""score"": ""99""}, {""addr"": ""0x60e0"", ""score"": ""100""}]}"
27,"id:000357,sig:11,src:000000,op:havoc,rep:64","main006/fuzzers/fuzzer1/crashes/id:000357,sig:11,src:000000,op:havoc,rep:64",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
3273,"id:000070,sig:11,src:000001+000037,op:splice,rep:64","main003/fuzzers/fuzzer1/crashes/id:000070,sig:11,src:000001+000037,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0x905b0"", ""score"": ""99""}, {""addr"": ""0x905ae"", ""score"": ""99""}, {""addr"": ""0x905aa"", ""score"": ""99""}, {""addr"": ""0x905a6"", ""score"": ""99""}, {""addr"": ""0x905a2"", ""score"": ""99""}, {""addr"": ""0x905a0"", ""score"": ""99""}, {""addr"": ""0x9059e"", ""score"": ""99""}, {""addr"": ""0x8f8de"", ""score"": ""100""}]}"
3618,"id:000045,sig:11,src:000226+000105,op:splice,rep:8","main001/fuzzers/fuzzer1/crashes/id:000045,sig:11,src:000226+000105,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x8004a2c"", ""score"": ""99""}, {""addr"": ""0x8004a2a"", ""score"": ""99""}, {""addr"": ""0x8004a28"", ""score"": ""99""}, {""addr"": ""0x8004a02"", ""score"": ""99""}, {""addr"": ""0x80049f2"", ""score"": ""100""}]}"
380,"id:000004,sig:11,src:000000,op:havoc,rep:32","main003/fuzzers/fuzzer1/crashes/id:000004,sig:11,src:000000,op:havoc,rep:32",98,success,"{""candidates"": [{""addr"": ""stm"", ""score"": ""0x800404e""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404a"", ""score"": ""98""}, {""addr"": ""0x80003c4"", ""score"": ""98""}, {""addr"": ""0x80003ca"", ""score"": ""98""}]}"
224,"id:000187,sig:11,src:000014+000063,op:splice,rep:16","main003/fuzzers/fuzzer1/crashes/id:000187,sig:11,src:000014+000063,op:splice,rep:16",99,success,"{""candidates"": [{""addr"": ""0x8003a96"", ""score"": ""99""}, {""addr"": ""0x80039da"", ""score"": ""199""}, {""addr"": ""0x800122a"", ""score"": ""99""}, {""addr"": ""0x800306c"", ""score"": ""99""}, {""addr"": ""0x8003374"", ""score"": ""100""}]}"
3272,"id:000149,sig:11,src:000005+000316,op:splice,rep:64","main003/fuzzers/fuzzer1/crashes/id:000149,sig:11,src:000005+000316,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0x90550"", ""score"": ""99""}, {""addr"": ""0x9054e"", ""score"": ""99""}, {""addr"": ""0x9054a"", ""score"": ""99""}, {""addr"": ""0x90546"", ""score"": ""99""}, {""addr"": ""0x90542"", ""score"": ""99""}, {""addr"": ""0x90540"", ""score"": ""99""}, {""addr"": ""0x9053e"", ""score"": ""99""}, {""addr"": ""0x8f87e"", ""score"": ""99""}, {""addr"": ""0x9027e"", ""score"": ""199""}, {""addr"": ""0x9027c"", ""score"": ""99""}, {""addr"": ""0x90272"", ""score"": ""99""}, {""addr"": ""0x8e998"", ""score"": ""100""}]}"
3517,"id:000808,sig:11,src:000000+001116,op:splice,rep:4","main007/fuzzers/fuzzer1/crashes/id:000808,sig:11,src:000000+001116,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x800268a"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
3283,"id:000598,sig:11,src:001101,op:havoc,rep:2","main002/fuzzers/fuzzer1/crashes/id:000598,sig:11,src:001101,op:havoc,rep:2",99,success,"{""candidates"": [{""addr"": ""0x801b628"", ""score"": ""99""}, {""addr"": ""0x801b624"", ""score"": ""99""}, {""addr"": ""0x801b620"", ""score"": ""99""}, {""addr"": ""0x801b61e"", ""score"": ""99""}, {""addr"": ""0x801b5fa"", ""score"": ""99""}, {""addr"": ""0x801b5f8"", ""score"": ""99""}, {""addr"": ""0x801ba34"", ""score"": ""99""}, {""addr"": ""0x801ba32"", ""score"": ""99""}, {""addr"": ""0x801b954"", ""score"": ""99""}, {""addr"": ""0x801b5e6"", ""score"": ""99""}, {""addr"": ""0x801e9a4"", ""score"": ""99""}, {""addr"": ""0x801b256"", ""score"": ""99""}, {""addr"": ""0x801b254"", ""score"": ""99""}, {""addr"": ""0x801e080"", ""score"": ""99""}, {""addr"": ""0x801e080"", ""score"": ""99""}]}"
380,"id:000178,sig:11,src:000168+000118,op:splice,rep:32","main002/fuzzers/fuzzer1/crashes/id:000178,sig:11,src:000168+000118,op:splice,rep:32",98,success,"{""candidates"": [{""addr"": ""stm"", ""score"": ""0x800404e""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404e"", ""score"": ""-2672""}, {""addr"": ""0x800404a"", ""score"": ""98""}, {""addr"": ""0x80003c4"", ""score"": ""98""}, {""addr"": ""0x80003ca"", ""score"": ""98""}]}"
3274,"id:000317,sig:11,src:000010+000226,op:splice,rep:32","main003/fuzzers/fuzzer1/crashes/id:000317,sig:11,src:000010+000226,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x905d0"", ""score"": ""99""}, {""addr"": ""0x905ce"", ""score"": ""99""}, {""addr"": ""0x905ca"", ""score"": ""99""}, {""addr"": ""0x905c6"", ""score"": ""99""}, {""addr"": ""0x905c2"", ""score"": ""99""}, {""addr"": ""0x905c0"", ""score"": ""99""}, {""addr"": ""0x905be"", ""score"": ""99""}, {""addr"": ""0x8f8fe"", ""score"": ""100""}]}"
3276,"id:000207,sig:11,src:000002+000370,op:splice,rep:8","main003/fuzzers/fuzzer1/crashes/id:000207,sig:11,src:000002+000370,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x90770"", ""score"": ""99""}, {""addr"": ""0x9076e"", ""score"": ""99""}, {""addr"": ""0x9076a"", ""score"": ""99""}, {""addr"": ""0x90766"", ""score"": ""99""}, {""addr"": ""0x90762"", ""score"": ""99""}, {""addr"": ""0x90760"", ""score"": ""99""}, {""addr"": ""0x9075e"", ""score"": ""99""}, {""addr"": ""0x8fa9e"", ""score"": ""100""}]}"
204,"id:000067,sig:11,src:000192+000578,op:splice,rep:2","main001/fuzzers/fuzzer1/crashes/id:000067,sig:11,src:000192+000578,op:splice,rep:2",99,success,"{""candidates"": [{""addr"": ""0x80053c2"", ""score"": ""99""}, {""addr"": ""0x80053c0"", ""score"": ""99""}, {""addr"": ""0x80053be"", ""score"": ""99""}, {""addr"": ""0x80053bc"", ""score"": ""99""}, {""addr"": ""0x80053a4"", ""score"": ""199""}, {""addr"": ""0x80053a2"", ""score"": ""99""}, {""addr"": ""0x8002000"", ""score"": ""100""}]}"
139,"id:000328,sig:11,src:000232+000383,op:splice,rep:16","main006/fuzzers/fuzzer1/crashes/id:000328,sig:11,src:000232+000383,op:splice,rep:16",99,success,"{""candidates"": [{""addr"": ""0x60e4"", ""score"": ""99""}, {""addr"": ""0x60e0"", ""score"": ""100""}]}"
3382,"id:000249,sig:11,src:000000,op:havoc,rep:64","main005/fuzzers/fuzzer1/crashes/id:000249,sig:11,src:000000,op:havoc,rep:64",99,success,"{""candidates"": [{""addr"": ""0x80027c2"", ""score"": ""99""}, {""addr"": ""0x8004362"", ""score"": ""99""}, {""addr"": ""0x800435e"", ""score"": ""99""}, {""addr"": ""0x800435c"", ""score"": ""99""}, {""addr"": ""0x8004358"", ""score"": ""99""}, {""addr"": ""0x8004322"", ""score"": ""99""}, {""addr"": ""0x8004320"", ""score"": ""99""}, {""addr"": ""0x800497c"", ""score"": ""99""}, {""addr"": ""0x8004644"", ""score"": ""199""}, {""addr"": ""0x8004642"", ""score"": ""99""}, {""addr"": ""0x8004640"", ""score"": ""99""}, {""addr"": ""0x800463e"", ""score"": ""99""}, {""addr"": ""0x800463c"", ""score"": ""99""}, {""addr"": ""0x8001530"", ""score"": ""99""}, {""addr"": ""0x8007280"", ""score"": ""99""}, {""addr"": ""0x80043ae"", ""score"": ""100""}]}"
227,"id:000071,sig:11,src:000051+000036,op:splice,rep:2","main002/fuzzers/fuzzer1/crashes/id:000071,sig:11,src:000051+000036,op:splice,rep:2",99,success,"{""candidates"": [{""addr"": ""0x8003b82"", ""score"": ""99""}, {""addr"": ""0x8003ac6"", ""score"": ""199""}, {""addr"": ""0x8001290"", ""score"": ""99""}, {""addr"": ""0x8003424"", ""score"": ""100""}]}"
3274,"id:000161,sig:11,src:000004,op:havoc,rep:64","main003/fuzzers/fuzzer1/crashes/id:000161,sig:11,src:000004,op:havoc,rep:64",99,success,"{""candidates"": [{""addr"": ""0x905d0"", ""score"": ""99""}, {""addr"": ""0x905ce"", ""score"": ""99""}, {""addr"": ""0x905ca"", ""score"": ""99""}, {""addr"": ""0x905c6"", ""score"": ""99""}, {""addr"": ""0x905c2"", ""score"": ""99""}, {""addr"": ""0x905c0"", ""score"": ""99""}, {""addr"": ""0x905be"", ""score"": ""99""}, {""addr"": ""0x8f8fe"", ""score"": ""100""}]}"
27,"id:000478,sig:11,src:000015+003134,op:splice,rep:4","main005/fuzzers/fuzzer1/crashes/id:000478,sig:11,src:000015+003134,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
